Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars),Realistic Rating Order Time,Customer_Rating_Cities,Customer_Rating_Restaurants,Customer_Rating_Order_Time,Customer_Rating_Money_Spent
414,2022-07-05 10:07:00,Jeddah,Burger,211.1,16,4,4,4.223851417399804,4.271698113207547,4.231884057971015,4.0
415,2025-01-04 22:27:00,Abha,Sweets,341.17,11,1,5,4.220661985957873,4.297872340425532,4.18734793187348,5.0
416,2022-11-02 07:36:00,Abha,Indian Cuisine,455.19,17,3,2,4.220661985957873,4.278230500582072,4.263657957244655,2.0
417,2023-12-07 11:19:00,Riyadh,Vegetarian/Vegan,546.34,10,3,5,4.241127348643007,4.229857819905213,4.254498714652956,4.0
418,2025-01-20 17:05:00,Riyadh,Seafood,697.32,5,3,5,4.241127348643007,4.227218934911242,4.21123595505618,5.0
419,2023-09-13 06:16:00,Khobar,Italian Cuisine,545.18,14,2,4,4.293617021276596,4.233890214797136,4.230769230769231,4.0
420,2023-08-31 08:36:00,Jeddah,Seafood,70.55,11,5,5,4.223851417399804,4.227218934911242,4.163461538461538,5.0
421,2022-12-28 20:20:00,Buraidah,Pizzeria,769.06,9,4,5,4.271219512195122,4.228944246737841,4.222477064220183,5.0
422,2022-04-27 13:22:00,Riyadh,Fast Food,718.18,11,4,5,4.241127348643007,4.261648745519714,4.231578947368421,5.0
423,2023-03-09 06:30:00,Khobar,Burger,226.78,13,3,5,4.293617021276596,4.271698113207547,4.230769230769231,5.0
424,2024-02-05 05:51:00,Jeddah,Seafood,63.92,17,4,3,4.223851417399804,4.227218934911242,4.259345794392523,3.0
425,2023-01-14 23:56:00,Jeddah,Pizzeria,557.87,19,5,3,4.223851417399804,4.228944246737841,4.266666666666667,3.0
426,2023-04-06 01:26:00,Buraidah,Burger,783.68,13,1,5,4.271219512195122,4.271698113207547,4.268472906403941,5.0
427,2024-06-11 17:42:00,Khobar,Sweets,630.02,8,2,4,4.293617021276596,4.297872340425532,4.21123595505618,4.0
428,2023-03-28 09:22:00,Mecca,Vegetarian/Vegan,169.69,16,3,4,4.278721278721279,4.229857819905213,4.209134615384615,4.0
429,2025-01-21 06:43:00,Buraidah,Coffee,561.76,17,1,4,4.271219512195122,4.208937198067633,4.230769230769231,4.0
430,2023-01-14 03:15:00,Buraidah,Indian Cuisine,625.36,7,4,5,4.271219512195122,4.278230500582072,4.199017199017199,5.0
431,2022-04-01 15:21:00,Jeddah,Sushi,310.21,12,5,5,4.223851417399804,4.198135198135198,4.225882352941176,4.5
432,2022-03-31 05:01:00,Medina,Vegetarian/Vegan,609.05,5,2,5,4.239393939393939,4.229857819905213,4.259345794392523,5.0
433,2024-05-30 07:33:00,Abha,Sushi,690.08,6,4,4,4.220661985957873,4.198135198135198,4.263657957244655,4.0
434,2022-02-27 10:35:00,Hail,Coffee,736.52,18,3,4,4.204795204795205,4.208937198067633,4.231884057971015,4.0
435,2023-01-26 16:15:00,Hail,Seafood,257.9,14,2,5,4.204795204795205,4.227218934911242,4.197222222222222,5.0
436,2024-03-01 13:59:00,Tabuk,Fast Food,709.25,9,2,5,4.244618395303327,4.261648745519714,4.231578947368421,5.0
437,2023-10-06 17:33:00,Buraidah,Coffee,150.98,4,5,5,4.271219512195122,4.208937198067633,4.21123595505618,5.0
438,2024-08-30 02:08:00,Buraidah,Sweets,432.73,7,2,5,4.271219512195122,4.297872340425532,4.270471464019852,5.0
439,2024-07-27 17:57:00,Buraidah,Indian Cuisine,224.94,10,3,4,4.271219512195122,4.278230500582072,4.21123595505618,4.0
440,2022-06-07 18:48:00,Abha,Barbecue,125.78,6,4,4,4.220661985957873,4.260663507109005,4.261851015801354,4.0
441,2024-03-13 17:08:00,Dammam,Barbecue,608.45,19,4,3,4.231064237775647,4.260663507109005,4.21123595505618,3.0
442,2023-05-12 09:27:00,Hail,Fast Food,53.97,12,5,5,4.204795204795205,4.261648745519714,4.209134615384615,5.0
443,2022-06-22 12:43:00,Tabuk,Burger,565.7,15,2,4,4.244618395303327,4.271698113207547,4.327868852459017,4.5
444,2023-10-19 23:03:00,Abha,Burger,664.67,7,2,5,4.220661985957873,4.271698113207547,4.266666666666667,5.0
445,2023-03-30 12:23:00,Jeddah,Vegetarian/Vegan,520.07,15,3,4,4.223851417399804,4.229857819905213,4.327868852459017,4.0
446,2022-06-27 05:02:00,Medina,Sweets,681.79,18,3,2,4.239393939393939,4.297872340425532,4.259345794392523,2.0
447,2022-01-20 23:30:00,Mecca,Fast Food,783.85,10,3,4,4.278721278721279,4.261648745519714,4.266666666666667,4.0
448,2023-11-09 00:18:00,Tabuk,Fast Food,328.29,20,1,4,4.244618395303327,4.261648745519714,4.241217798594848,4.0
449,2022-03-08 01:05:00,Mecca,Vegetarian/Vegan,728.33,10,2,4,4.278721278721279,4.229857819905213,4.268472906403941,4.0
450,2022-01-31 05:52:00,Mecca,Indian Cuisine,109.54,13,4,5,4.278721278721279,4.278230500582072,4.259345794392523,5.0
451,2024-05-13 09:02:00,Medina,Barbecue,613.21,17,2,4,4.239393939393939,4.260663507109005,4.209134615384615,4.0
452,2022-01-28 13:34:00,Khobar,Italian Cuisine,388.85,18,2,4,4.293617021276596,4.233890214797136,4.231578947368421,4.0
453,2023-12-03 14:27:00,Dammam,Pizzeria,170.36,11,2,4,4.231064237775647,4.228944246737841,4.261958997722096,4.0
454,2023-03-15 18:07:00,Abha,Coffee,780.78,18,4,3,4.220661985957873,4.208937198067633,4.261851015801354,3.0
455,2022-12-16 02:09:00,Medina,Barbecue,98.78,17,4,3,4.239393939393939,4.260663507109005,4.270471464019852,3.0
456,2024-08-19 06:17:00,Jeddah,Sushi,39.5,12,4,4,4.223851417399804,4.198135198135198,4.230769230769231,4.0
457,2022-07-08 14:24:00,Abha,Barbecue,589.15,19,3,4,4.220661985957873,4.260663507109005,4.261958997722096,4.0
458,2022-09-27 09:21:00,Tabuk,Barbecue,175.27,17,2,3,4.244618395303327,4.260663507109005,4.209134615384615,3.0
459,2023-03-01 08:26:00,Mecca,Coffee,550.6,5,1,4,4.278721278721279,4.208937198067633,4.163461538461538,4.0
460,2024-05-05 10:51:00,Abha,Vegetarian/Vegan,698.89,7,5,4,4.220661985957873,4.229857819905213,4.231884057971015,4.0
461,2022-08-08 23:14:00,Dammam,Pizzeria,397.65,7,2,4,4.231064237775647,4.228944246737841,4.266666666666667,4.0
462,2022-03-21 11:42:00,Khobar,Burger,124.38,7,1,5,4.293617021276596,4.271698113207547,4.254498714652956,5.0
463,2023-01-12 12:41:00,Abha,Pizzeria,563.56,17,3,4,4.220661985957873,4.228944246737841,4.327868852459017,4.0
464,2025-01-17 17:00:00,Tabuk,Seafood,370.53,15,2,5,4.244618395303327,4.227218934911242,4.21123595505618,5.0
465,2024-12-26 03:13:00,Khobar,Sushi,769.53,16,2,2,4.293617021276596,4.198135198135198,4.199017199017199,2.0
466,2022-06-20 20:33:00,Mecca,Sweets,300.79,8,3,5,4.278721278721279,4.297872340425532,4.222477064220183,4.5
467,2023-04-24 18:22:00,Jeddah,Seafood,310.41,16,5,4,4.223851417399804,4.227218934911242,4.261851015801354,4.0
468,2023-01-28 00:18:00,Mecca,Coffee,608.71,19,2,3,4.278721278721279,4.208937198067633,4.241217798594848,3.0
469,2022-10-16 06:41:00,Mecca,Seafood,347.08,14,2,5,4.278721278721279,4.227218934911242,4.230769230769231,5.0
470,2023-09-13 14:25:00,Dammam,Coffee,639.56,16,3,2,4.231064237775647,4.208937198067633,4.261958997722096,2.0
471,2025-01-16 20:15:00,Abha,Coffee,296.42,11,2,5,4.220661985957873,4.208937198067633,4.222477064220183,5.0
472,2022-04-16 17:32:00,Abha,Fast Food,162.94,9,1,5,4.220661985957873,4.261648745519714,4.21123595505618,5.0
473,2023-07-27 18:24:00,Hail,Seafood,624.23,19,5,3,4.204795204795205,4.227218934911242,4.261851015801354,3.0
474,2024-08-16 12:41:00,Tabuk,Indian Cuisine,748.23,11,2,4,4.244618395303327,4.278230500582072,4.327868852459017,4.0
475,2023-03-25 17:08:00,Dammam,Fast Food,300.52,8,4,5,4.231064237775647,4.261648745519714,4.21123595505618,5.0
476,2024-04-19 22:48:00,Jeddah,Indian Cuisine,797.93,20,4,2,4.223851417399804,4.278230500582072,4.18734793187348,3.0
477,2024-01-01 09:04:00,Hail,Indian Cuisine,289.24,14,4,5,4.204795204795205,4.278230500582072,4.209134615384615,5.0
478,2024-03-17 07:43:00,Jeddah,Barbecue,505.53,9,4,5,4.223851417399804,4.260663507109005,4.263657957244655,5.0
479,2024-08-26 11:45:00,Dammam,Indian Cuisine,332.11,11,5,5,4.231064237775647,4.278230500582072,4.254498714652956,5.0
480,2024-12-27 13:19:00,Tabuk,Sweets,88.84,11,1,5,4.244618395303327,4.297872340425532,4.231578947368421,5.0
481,2024-05-12 05:26:00,Jeddah,Seafood,447.96,14,4,5,4.223851417399804,4.227218934911242,4.259345794392523,5.0
482,2024-09-26 11:21:00,Dammam,Bakeries,340.67,16,5,2,4.231064237775647,4.241975308641975,4.254498714652956,2.0
483,2023-02-26 10:04:00,Riyadh,Barbecue,41.16,14,2,5,4.241127348643007,4.260663507109005,4.231884057971015,5.0
484,2023-10-17 23:30:00,Abha,Barbecue,705.75,7,5,5,4.220661985957873,4.260663507109005,4.266666666666667,5.0
485,2022-02-05 22:51:00,Jeddah,Coffee,145.04,13,2,5,4.223851417399804,4.208937198067633,4.18734793187348,5.0
486,2022-03-08 20:21:00,Mecca,Pizzeria,525.0,11,3,5,4.278721278721279,4.228944246737841,4.222477064220183,5.0
487,2024-05-28 22:49:00,Abha,Vegetarian/Vegan,419.1,9,4,4,4.220661985957873,4.229857819905213,4.18734793187348,4.0
488,2022-03-28 14:04:00,Khobar,Pizzeria,149.22,13,4,4,4.293617021276596,4.228944246737841,4.261958997722096,4.0
489,2022-05-27 08:19:00,Abha,Italian Cuisine,799.29,5,5,5,4.220661985957873,4.233890214797136,4.163461538461538,5.0
490,2024-05-11 13:15:00,Buraidah,Sweets,753.29,14,2,4,4.271219512195122,4.297872340425532,4.231578947368421,4.0
491,2025-01-04 15:27:00,Medina,Sushi,259.86,5,3,4,4.239393939393939,4.198135198135198,4.225882352941176,4.0
492,2024-01-17 01:22:00,Jeddah,Pizzeria,233.49,12,2,4,4.223851417399804,4.228944246737841,4.268472906403941,4.0
493,2024-01-26 14:28:00,Abha,Bakeries,771.22,18,2,3,4.220661985957873,4.241975308641975,4.261958997722096,3.0
494,2024-11-30 21:46:00,Riyadh,Burger,504.12,20,4,3,4.241127348643007,4.271698113207547,4.353808353808354,3.0
495,2024-09-06 11:29:00,Tabuk,Seafood,490.05,7,4,5,4.244618395303327,4.227218934911242,4.254498714652956,5.0
496,2022-12-13 21:11:00,Abha,Indian Cuisine,673.36,7,4,5,4.220661985957873,4.278230500582072,4.353808353808354,5.0
497,2022-07-27 13:23:00,Hail,Seafood,551.71,17,2,3,4.204795204795205,4.227218934911242,4.231578947368421,3.0
498,2024-06-28 07:48:00,Jeddah,Sweets,418.17,7,4,5,4.223851417399804,4.297872340425532,4.263657957244655,5.0
499,2023-09-25 23:55:00,Mecca,Italian Cuisine,275.31,10,2,5,4.278721278721279,4.233890214797136,4.266666666666667,4.5
500,2024-03-01 00:00:00,Riyadh,Sweets,765.19,12,2,4,4.241127348643007,4.297872340425532,4.241217798594848,4.0
501,2024-10-13 07:56:00,Jeddah,Barbecue,499.52,19,3,2,4.223851417399804,4.260663507109005,4.263657957244655,2.0
502,2024-07-31 15:12:00,Dammam,Vegetarian/Vegan,58.46,13,1,5,4.231064237775647,4.229857819905213,4.225882352941176,5.0
503,2024-09-07 08:19:00,Abha,Indian Cuisine,119.02,14,2,5,4.220661985957873,4.278230500582072,4.163461538461538,5.0
504,2022-11-30 02:07:00,Hail,Barbecue,278.48,18,5,3,4.204795204795205,4.260663507109005,4.270471464019852,3.0
505,2024-05-13 22:17:00,Buraidah,Vegetarian/Vegan,554.81,10,4,4,4.271219512195122,4.229857819905213,4.18734793187348,4.0
506,2023-04-25 15:53:00,Medina,Vegetarian/Vegan,610.3,16,5,3,4.239393939393939,4.229857819905213,4.225882352941176,3.5
507,2024-06-08 04:56:00,Dammam,Fast Food,67.99,6,3,4,4.231064237775647,4.261648745519714,4.286407766990291,4.0
508,2023-03-21 09:38:00,Buraidah,Fast Food,248.84,13,3,4,4.271219512195122,4.261648745519714,4.209134615384615,4.0
509,2022-08-05 13:44:00,Jeddah,Sweets,609.19,18,3,3,4.223851417399804,4.297872340425532,4.231578947368421,3.0
510,2022-02-12 12:46:00,Jeddah,Sweets,245.49,8,4,5,4.223851417399804,4.297872340425532,4.327868852459017,5.0
511,2022-03-02 18:23:00,Abha,Burger,705.48,4,2,5,4.220661985957873,4.271698113207547,4.261851015801354,5.0
512,2023-01-31 05:48:00,Khobar,Seafood,127.91,5,4,5,4.293617021276596,4.227218934911242,4.259345794392523,5.0
513,2022-06-23 06:19:00,Abha,Italian Cuisine,671.31,18,4,3,4.220661985957873,4.233890214797136,4.230769230769231,3.0
514,2022-10-13 04:09:00,Tabuk,Pizzeria,434.54,19,1,4,4.244618395303327,4.228944246737841,4.286407766990291,4.0
515,2023-11-21 15:11:00,Mecca,Indian Cuisine,634.54,7,3,5,4.278721278721279,4.278230500582072,4.225882352941176,4.0
516,2023-01-09 09:30:00,Jeddah,Bakeries,281.39,18,2,3,4.223851417399804,4.241975308641975,4.209134615384615,3.0
517,2022-05-19 23:54:00,Mecca,Sushi,280.43,19,4,3,4.278721278721279,4.198135198135198,4.266666666666667,4.0
518,2024-10-19 15:13:00,Riyadh,Barbecue,59.55,17,3,3,4.241127348643007,4.260663507109005,4.225882352941176,3.0
519,2023-09-01 23:42:00,Abha,Indian Cuisine,160.41,15,3,5,4.220661985957873,4.278230500582072,4.266666666666667,5.0
520,2022-08-28 16:37:00,Mecca,Italian Cuisine,369.63,10,4,5,4.278721278721279,4.233890214797136,4.197222222222222,5.0
521,2022-01-15 12:09:00,Khobar,Sweets,160.62,19,5,2,4.293617021276596,4.297872340425532,4.327868852459017,2.5
522,2024-01-06 23:38:00,Hail,Italian Cuisine,568.23,18,2,4,4.204795204795205,4.233890214797136,4.266666666666667,4.0
523,2024-03-14 13:26:00,Hail,Coffee,336.01,10,4,5,4.204795204795205,4.208937198067633,4.231578947368421,5.0
524,2024-12-29 19:06:00,Hail,Sweets,659.87,8,2,4,4.204795204795205,4.297872340425532,4.238207547169812,4.0
525,2023-03-03 02:32:00,Buraidah,Burger,754.27,4,2,4,4.271219512195122,4.271698113207547,4.270471464019852,4.0
526,2022-08-29 01:07:00,Riyadh,Italian Cuisine,67.09,5,2,5,4.241127348643007,4.233890214797136,4.268472906403941,5.0
527,2024-05-16 03:26:00,Dammam,Sweets,600.34,10,2,4,4.231064237775647,4.297872340425532,4.199017199017199,4.0
528,2024-09-24 22:02:00,Riyadh,Coffee,455.91,10,4,5,4.241127348643007,4.208937198067633,4.18734793187348,5.0
529,2023-06-10 01:02:00,Tabuk,Coffee,714.11,6,3,5,4.244618395303327,4.208937198067633,4.268472906403941,5.0
530,2024-12-05 09:27:00,Jeddah,Indian Cuisine,228.61,17,3,4,4.223851417399804,4.278230500582072,4.209134615384615,4.0
531,2022-07-25 08:27:00,Dammam,Pizzeria,226.34,20,4,3,4.231064237775647,4.228944246737841,4.163461538461538,3.0
532,2022-03-26 18:54:00,Medina,Indian Cuisine,241.78,9,2,4,4.239393939393939,4.278230500582072,4.261851015801354,4.0
533,2023-10-20 09:35:00,Jeddah,Bakeries,472.52,15,3,4,4.223851417399804,4.241975308641975,4.209134615384615,4.0
534,2022-10-10 00:53:00,Abha,Vegetarian/Vegan,719.21,8,1,5,4.220661985957873,4.229857819905213,4.241217798594848,5.0
535,2024-07-09 05:02:00,Tabuk,Sushi,38.8,17,3,2,4.244618395303327,4.198135198135198,4.259345794392523,2.0
536,2022-12-03 11:54:00,Tabuk,Italian Cuisine,132.51,13,2,4,4.244618395303327,4.233890214797136,4.254498714652956,4.0
537,2023-01-29 07:12:00,Mecca,Sweets,242.7,6,3,5,4.278721278721279,4.297872340425532,4.263657957244655,5.0
538,2023-02-11 22:10:00,Mecca,Bakeries,747.49,15,5,5,4.278721278721279,4.241975308641975,4.18734793187348,5.0
539,2023-02-26 21:37:00,Abha,Indian Cuisine,204.58,10,4,5,4.220661985957873,4.278230500582072,4.353808353808354,5.0
540,2024-02-02 18:24:00,Abha,Burger,145.16,8,2,5,4.220661985957873,4.271698113207547,4.261851015801354,5.0
541,2022-03-03 03:51:00,Dammam,Burger,346.96,12,4,4,4.231064237775647,4.271698113207547,4.199017199017199,4.0
542,2022-02-05 19:32:00,Riyadh,Vegetarian/Vegan,426.69,11,3,4,4.241127348643007,4.229857819905213,4.238207547169812,4.0
543,2022-09-02 01:48:00,Riyadh,Pizzeria,745.38,12,5,5,4.241127348643007,4.228944246737841,4.268472906403941,5.0
544,2024-02-18 12:59:00,Khobar,Seafood,610.05,13,4,5,4.293617021276596,4.227218934911242,4.327868852459017,5.0
545,2022-10-24 08:19:00,Jeddah,Sweets,94.13,13,4,4,4.223851417399804,4.297872340425532,4.163461538461538,4.0
546,2023-08-02 02:58:00,Khobar,Pizzeria,169.33,5,1,5,4.293617021276596,4.228944246737841,4.270471464019852,5.0
547,2022-01-15 10:35:00,Mecca,Indian Cuisine,289.5,13,3,5,4.278721278721279,4.278230500582072,4.231884057971015,5.0
548,2024-03-04 06:14:00,Riyadh,Bakeries,492.23,18,3,4,4.241127348643007,4.241975308641975,4.230769230769231,4.0
549,2024-09-28 07:33:00,Riyadh,Barbecue,418.75,13,4,5,4.241127348643007,4.260663507109005,4.263657957244655,5.0
550,2022-06-16 20:41:00,Abha,Sushi,798.71,14,1,5,4.220661985957873,4.198135198135198,4.222477064220183,5.0
551,2024-12-08 11:40:00,Khobar,Sushi,339.5,12,5,4,4.293617021276596,4.198135198135198,4.254498714652956,4.0
552,2024-04-21 03:38:00,Hail,Barbecue,226.84,11,4,5,4.204795204795205,4.260663507109005,4.199017199017199,5.0
553,2022-10-02 04:24:00,Mecca,Vegetarian/Vegan,721.22,12,3,5,4.278721278721279,4.229857819905213,4.286407766990291,5.0
554,2024-01-23 13:21:00,Dammam,Italian Cuisine,400.34,13,4,4,4.231064237775647,4.233890214797136,4.231578947368421,4.0
555,2024-11-07 14:21:00,Khobar,Burger,790.79,19,3,3,4.293617021276596,4.271698113207547,4.261958997722096,3.0
556,2022-07-25 18:16:00,Tabuk,Pizzeria,568.7,11,5,4,4.244618395303327,4.228944246737841,4.261851015801354,4.0
557,2022-09-04 23:57:00,Mecca,Italian Cuisine,70.79,16,2,3,4.278721278721279,4.233890214797136,4.266666666666667,3.0
558,2022-10-11 18:14:00,Hail,Coffee,348.09,16,5,2,4.204795204795205,4.208937198067633,4.261851015801354,2.0
559,2022-01-03 19:40:00,Riyadh,Indian Cuisine,606.1,14,4,5,4.241127348643007,4.278230500582072,4.238207547169812,5.0
560,2023-02-02 20:27:00,Hail,Sweets,186.14,16,4,3,4.204795204795205,4.297872340425532,4.222477064220183,3.0
561,2022-04-10 03:54:00,Jeddah,Coffee,716.77,11,3,5,4.223851417399804,4.208937198067633,4.199017199017199,5.0
562,2024-03-18 14:10:00,Abha,Barbecue,387.59,13,4,5,4.220661985957873,4.260663507109005,4.261958997722096,5.0
563,2023-10-20 15:14:00,Dammam,Vegetarian/Vegan,680.53,11,4,5,4.231064237775647,4.229857819905213,4.225882352941176,5.0
564,2023-08-02 06:16:00,Abha,Bakeries,788.94,17,4,4,4.220661985957873,4.241975308641975,4.230769230769231,4.0
565,2023-09-19 09:29:00,Dammam,Coffee,39.89,6,4,5,4.231064237775647,4.208937198067633,4.209134615384615,5.0
566,2022-10-08 18:51:00,Jeddah,Barbecue,110.96,12,1,4,4.223851417399804,4.260663507109005,4.261851015801354,4.0
567,2022-07-18 09:04:00,Medina,Fast Food,225.55,15,4,5,4.239393939393939,4.261648745519714,4.209134615384615,5.0
568,2024-09-28 15:20:00,Hail,Fast Food,195.93,17,3,3,4.204795204795205,4.261648745519714,4.225882352941176,3.0
569,2023-12-29 14:47:00,Khobar,Seafood,146.22,7,4,4,4.293617021276596,4.227218934911242,4.261958997722096,4.0
570,2022-11-10 14:18:00,Jeddah,Sushi,192.95,12,2,5,4.223851417399804,4.198135198135198,4.261958997722096,5.0
571,2024-03-21 03:23:00,Mecca,Burger,429.08,17,3,3,4.278721278721279,4.271698113207547,4.199017199017199,3.0
572,2024-06-16 10:39:00,Mecca,Bakeries,599.56,14,3,4,4.278721278721279,4.241975308641975,4.231884057971015,4.0
573,2025-01-15 13:23:00,Dammam,Coffee,366.53,13,5,4,4.231064237775647,4.208937198067633,4.231578947368421,4.0
574,2024-05-11 11:42:00,Jeddah,Sushi,130.86,8,2,5,4.223851417399804,4.198135198135198,4.254498714652956,5.0
575,2023-06-04 10:42:00,Buraidah,Burger,68.27,4,2,5,4.271219512195122,4.271698113207547,4.231884057971015,5.0
576,2023-08-26 23:16:00,Medina,Italian Cuisine,194.75,8,2,4,4.239393939393939,4.233890214797136,4.266666666666667,4.0
577,2023-05-08 01:30:00,Mecca,Fast Food,334.58,14,1,4,4.278721278721279,4.261648745519714,4.268472906403941,4.0
578,2023-07-07 16:49:00,Jeddah,Vegetarian/Vegan,363.42,10,1,5,4.223851417399804,4.229857819905213,4.197222222222222,5.0
579,2024-01-29 06:03:00,Buraidah,Seafood,184.31,15,5,5,4.271219512195122,4.227218934911242,4.230769230769231,5.0
580,2023-07-11 18:00:00,Riyadh,Italian Cuisine,687.31,12,1,5,4.241127348643007,4.233890214797136,4.261851015801354,5.0
581,2023-11-07 10:16:00,Khobar,Sushi,170.3,11,2,5,4.293617021276596,4.198135198135198,4.231884057971015,5.0
582,2024-04-29 19:55:00,Medina,Pizzeria,182.23,11,3,5,4.239393939393939,4.228944246737841,4.238207547169812,5.0
583,2023-04-01 10:35:00,Tabuk,Pizzeria,428.57,7,4,4,4.244618395303327,4.228944246737841,4.231884057971015,4.0
584,2022-10-11 02:31:00,Jeddah,Sweets,131.91,13,3,5,4.223851417399804,4.297872340425532,4.270471464019852,5.0
585,2022-02-28 11:57:00,Jeddah,Seafood,575.01,9,1,5,4.223851417399804,4.227218934911242,4.254498714652956,5.0
586,2024-12-30 01:22:00,Abha,Coffee,566.45,6,2,4,4.220661985957873,4.208937198067633,4.268472906403941,3.5
587,2023-08-25 18:51:00,Medina,Coffee,208.9,17,5,3,4.239393939393939,4.208937198067633,4.261851015801354,3.0
588,2022-03-04 23:43:00,Abha,Vegetarian/Vegan,84.21,10,2,5,4.220661985957873,4.229857819905213,4.266666666666667,5.0
589,2022-05-20 16:39:00,Dammam,Bakeries,603.49,12,2,5,4.231064237775647,4.241975308641975,4.197222222222222,5.0
590,2024-10-28 12:47:00,Buraidah,Bakeries,579.76,9,3,5,4.271219512195122,4.241975308641975,4.327868852459017,3.6666666666666665
591,2024-07-22 18:26:00,Tabuk,Fast Food,384.34,6,2,4,4.244618395303327,4.261648745519714,4.261851015801354,4.0
592,2024-08-23 19:49:00,Hail,Burger,479.89,16,4,3,4.204795204795205,4.271698113207547,4.238207547169812,3.0
593,2024-07-03 15:49:00,Khobar,Vegetarian/Vegan,435.89,11,4,5,4.293617021276596,4.229857819905213,4.225882352941176,5.0
594,2024-11-02 09:45:00,Jeddah,Sweets,756.22,10,1,5,4.223851417399804,4.297872340425532,4.209134615384615,5.0
595,2022-03-30 21:42:00,Tabuk,Burger,425.53,8,5,4,4.244618395303327,4.271698113207547,4.353808353808354,4.0
596,2023-05-03 06:21:00,Tabuk,Barbecue,640.16,10,4,4,4.244618395303327,4.260663507109005,4.230769230769231,4.0
597,2024-01-07 12:31:00,Medina,Italian Cuisine,566.93,13,5,5,4.239393939393939,4.233890214797136,4.327868852459017,5.0
598,2022-01-21 05:07:00,Riyadh,Bakeries,288.16,9,1,5,4.241127348643007,4.241975308641975,4.259345794392523,5.0
599,2023-12-09 15:44:00,Buraidah,Seafood,619.62,7,4,5,4.271219512195122,4.227218934911242,4.225882352941176,5.0
600,2022-01-30 02:54:00,Hail,Seafood,420.07,13,5,5,4.204795204795205,4.227218934911242,4.270471464019852,5.0
601,2024-04-05 04:38:00,Jeddah,Fast Food,302.93,7,2,5,4.223851417399804,4.261648745519714,4.286407766990291,5.0
